,label,review
5516,0,50块买了碗汤和两坨米线，呵呵这钱也是好赚，知道为什么评价这么低了
5924,0,送来的太晚，而且备注了不要辣，结果超辣
455,1,"挺好吃的,就是饼硬了点儿"
8037,0,送餐极慢！
9663,0,凉菜有点儿咸了，牛杂好吃，没以前多了
1340,1,东西还是一如既往好，只是不知道这次什么原因很慢
9262,0,"菜量少,炒猫耳朵有味了"
10585,0,备注18:00送，17点多就打电话要求送，孩子拿到手全身凉的，难吃！
5534,0,我点了鱼而不是牛肉/鸡肉
9824,0,"越做越难吃,饭还是凉的"
1024,1,百度骑士辛苦！送菜及时！菜很好吃！
6542,0,一开始是显示11点前送达，后来等了一个小时还没有来，又显示11:30前送达超时赔。买一杯咖啡要1一个半小时吗？给客服打电话说给5折，结果我也不知道赔的钱哪里去了？！客户体验这次极差！
3200,1,这次的粥一碗太咸啦，另一碗没放盐。。明明买的都是皮蛋粥的说
772,1,很好吃，就是量少了一点，男生可能吃不饱
1302,1,不错，很好吃。
5533,0,小炒肉好失败，都是汤水，粉蒸排骨还凑合
8919,0,味道很一般，比老车记差远了
3553,1,卷饼真心好吃啊！！粥和小菜也很好，送餐及时～包装严实整洁～～百度外卖免运费再减8元很给力啊！
5563,0,定了一份酸梅汤，送到的时候洒了一袋，酸梅汤杯口开了一个口子，这也太粗心了！
8304,0,老板，没有烤肠。送了1个半小时是退款还是补送？
7989,0,最差的一次外卖体验，第一个订单被取消，第二个订单12：40下单，2点才送到。饺子已经冰冰凉。
4809,0,今天的饭夹生的…给送餐员加工资！
2326,1,很快很不错
836,1,量大卷，很粗壮虽然送了手套一只很贴心，但吃上还不是很方便留汤儿啊！口感一般没有特别记忆的味道，送餐快态度好外包装牛皮纸袋好！
7627,0,今天下雨，送餐人员可以体谅，可是这店里安排的人是二逼吗？11点要送达，结果一点才送达，早上九点多订的餐，尼玛你安排成这样，真尼玛人才。真尼玛坑爹。
5709,0,下单很早，送的慢，不过快递员也很辛苦，但是不要葱还是有葱
8867,0,餐送来只有两盒菜两盒饭，其它什么都没有，是用手抓着吃吗？
5120,0,等了一个多小时，催两次单，不过客服态度还可以。
7595,0,从来没有这么糟糕的订餐经历！中午12:29下的单，12:32收到确认的短信，至此一直到两个小时以后无人送餐无人搭理，无奈下致电商家，无人接听，致电百度外卖客服，告知会尽快联系商家给我回电，一分钟后商家用手机回过来以后，态度非常轻蔑，一句“这不是网络有问题嘛”就完事了，最后15:00送餐的到了，还不愿意送上楼，我下楼以后对方直接一指旁边桌子上的塑料袋嘴里就哼了一个字“那”，转身就走了！经过了这一次，我算是明白了，以后订餐绝对不先在网上付钱了，打死也不在这家店订餐，想在这订餐的朋友，如果你能忍住两个多小时肚子饿，那你就订吧！利于减肥！
4898,0,披萨很好，但是希望电话通知
5297,0,菜缺少色香味
10654,0,咖啡杯漏了
7683,0,太慢了，等了一个多小时
6271,0,两个小时才送到也是醉了，都凉了
3283,1,味道不错，配送时间有点长
1583,1,非常划算，很好
8681,0,能不能准时点啊
864,1,"没有想象中陷大,服务挺好的"
9230,0,太慢了太慢了太慢了，饿死了，味道还行！
1643,1,眉州就是专业阿
5538,0,首先送餐晚了！正一味的量比去店吃少了很多！饭也少！
9624,0,鸡翅不是奥尔良味道，排骨不新鲜，送餐慢，披萨还凑合
10565,0,11点定的，一点多才送。
6693,0,送餐慢点要死，十一点十七定的，一会说开始送餐了，结果等到快一点还没来，马上都上班了，打电话问，刚送来，没送干嘛以前很早就写派送，等了将近120分钟，吃的午饭一点不爽！
6760,0,勺子筷子都没给～让我用手抓着吃啊
946,1,东西很好吃
9945,0,速度慢的，还能再慢点呢，还有果汁哪去了呢……
978,1,外卖小哥送的很及时，服务态度很好。给个赞！
3364,1,热饮也有大杯就好了，中杯不够喝的
9049,0,味道还行，就是送的太慢了
712,1,送餐速度快，好吃
9180,0,好多次20元的套餐没有换成其他的了……
2475,1,"多收了2块钱,不知道为什么？"
10701,0,再也不要点这家店了。。点的粥没有送到，但是把钱拿走了，送餐员说稍后给打电话解决，可是也没联系我，电话也不接。。。必须差评
9972,0,不说自己送的慢，闲我下去的慢，三电话，我能不着急去取餐吗？送餐人员太少了。卷饼一般般，谈不上多好吃。吃完愣是没吃饱，感觉像早餐。
8485,0,定了正一味的辣白菜，18元分量很少，没有米饭，味道一般
2357,1,"给男朋友订的,份量超足,味道超棒"
4295,0,不开发票！少3个包子！！
9764,0,11.30定餐，1.00送到，中有打了4次电话催，生气。。。永不再来。
3006,1,挺不错的，每个饺子一个格子放的很方便不会黏在一起
2968,1,包装很好，味道也还可以，就是名字太俗
1206,1,"送餐简直是坐火箭来的,太快啦。送餐小哥很热情。非常满意"
5738,0,送过来迟了快一个小时，凉透了，而且都露汤了，弄的特别脏
4633,0,牛肉有点味道
6194,0,"我真的是特么的服了这个送餐速度了,2个小时,我特么,催了1个多小时,东西还真挺特么好吃的,就是太特么慢了,以后大伙们想吃就去店里吧,定了肯定耽误事儿,今天我特么就认了"
9082,0,点的抹茶星冰乐，系统自动变成别的。客服沟通无效，自己出现bug居然无法更改
3917,0,没有蛋羹！！！蛋羹！！！我点过很多次了，唯独这次没有蛋羹！！！
7726,0,菜难吃，送餐员态度极差，送不好餐回家种田去，别在这丢人
5881,0,一品豆腐光给豆腐不给蘸酱，没有筷子！
4956,0,炒饼没放盐，油特大，果仁菠菜里吃出生的瘦肉，不知道卫生达标不达标
9854,0,晚了半个多小时，菜汤都撒了。。送餐员没到就给打电话说到了，结果又在楼下等送餐员。。。。服务太差！！！！差差差差差差差！！！！百度快变回减8块的活动吧，别减13了，根本就不保证服务质量
5116,0,总体不错，不过凉皮的小料如果能单独提供就更好了
1088,1,"特别感谢,天这么冷…………"
7319,0,吃饺子没有蒜酱。
9518,0,味道有点怪、感觉没有银座店的食物新鲜
7634,0,很慢～等了两个小时～人都快饿死了～还没给送到地方～自己走了一段路取的。以后再也不订了～
3316,1,"能送这个实在太好了,外送大哥辛苦了"
6182,0,"宫保鸡丁,鸡丁太干,花生不脆,口感不好,重庆辣子鸡,无香辣味"
1439,1,味道不错连着好几天了都在喝！
10465,0,漏发一份披萨，筷子没给，幸好自己有多余的，不然怎么吃，整体心情超差
9002,0,餐厅离我家很近，骑手取餐后却先跑了其他3个小区，导致送餐速度慢，咖啡也凉了。
1929,1,送餐小伙子可贴心了，还帮我妈把垃圾随手带下楼了，超级赞！
6051,0,态度不太好，送的太慢了…
5656,0,没有给我麻油和醋包，伤心
2582,1,"挺不错的,味道好,也干净"
10363,0,大哥。。。我要的两份黄焖鸡。怎么有个一碗辣椒的东西。。。怎么吃。。。。送准一点啊！
10486,0,"不错,东西很多"
10611,0,下午1点送到的，面都坨了。没有吃
6854,0,豆角煸老了，咬不动
5542,0,"漏了鸡翅,钱没少收"
3254,1,"下着雨,送餐很及时,孙师傅很认真,敬业,非常好,！"
6881,0,相当差劲，炒的鸡蛋炒饼感觉都坏啦，牛肉18元就几块太少。木耳的量还可以。
10546,0,花蛤里全是沙子
9024,0,土豆丝不错，鸡腿肉和饼都不够新鲜。
1216,1,菜品好，速度快，真是太好了！
5331,0,皮蛋粥，没有瘦肉
5402,0,难吃的要死，宫保鸡丁放黄瓜？那叫酱爆鸡丁我谢谢你！宫保鸡丁要放葱和花生米，还有那柠香鸡翅。也是难吃的要命，就不能正常点弄个奥尔良味或者黑椒味的么？。。弄个柠檬味鸡翅。。尝了一口就醉了。以后再不定了。死难吃死难吃的
335,1,味道不错，价格便宜，量又足
1977,1,有点辣还行吧，米饭少
6677,0,时间太久，等了2小时了
9388,0,"等了两个小时,没按时送,饭都凉了,人也饿过劲了,菜也凉了,不好吃,以后不会再叫"
7322,0,送货小哥很给力，但是订了三份餐，送错了两份，其中有一份非常的不合口味！
3332,1,"找不着地儿啊,那个大哥"
5254,0,鱼香肉丝不是那么正宗啊，味道好平淡。。。
1474,1,"今天这个貌似不是很新鲜,而且送的有点慢,从订到送用了1个小时,昨天用40分钟,橙汁洒出来不少"
1335,1,米豆腐好吃，下饭啊～～
7179,0,感觉汉堡时间有点长了，外卖品质就是没有堂食的好
2274,1,今天天气很冷，送餐师傅辛苦啦
2419,1,快递师傅很快送到，辛苦啦。
3053,1,不错啊，这是第二次点香菇鸡肉卷了，依旧美味。棒棒的，还有皮蛋瘦肉粥，两个组合，价格非常便宜哈。
1060,1,很棒！下次还来！
477,1,好好好！！！
6735,0,火锅店的炒菜。。不敢恭维
2522,1,我只能说，好！
5436,0,没送到擅自点击送餐完成，近几次定餐配送都在一个半小时左右。
5675,0,速递级慢，等了将近2个小时，也没有赔付，以后没法在百度订了
6394,0,时间慢就不说了，咖啡洒得一塌糊涂，估计提着跑了好几家了。真够烂了
7002,0,红油热干面吃了拉肚子！！难受！和老家味道完全不一样啊！
7847,0,没送发票，说下次送
10072,0,不好吃，还是他家米线地道
10158,0,萝卜里面竟然有毛发
6199,0,"网页标明20起送，打电话来说要28才能起送，取消订单,再次下单还是被取消订单,且打电话来的服务员态度极差！！！！！！！！！！"
1325,1,"土豆肉丝比土豆丝卷好吃,因为辣一些"
7429,0,差评！辣白菜五花肉石锅拌饭超级难吃！五花肉又硬又难吃，感觉不新鲜。以后再也不会吃这家店了
3467,1,煎饼不脆了，凉面和煎饼放一起了变热的了
10502,0,鸡腿卷没有以前好吃了
61,1,"挺好吃,送得太快了！"
3907,0,这是第二次在店里买蛋糕，第一次订蛋糕的时候3小时内做完给送到公司来了，我觉得蛋糕店做的这么好，想继续在这家买，这次我12点多一点我先打电话确认3点之前能不能送到，店里答应了说会送到，好，我马上下单，下单时间12:18，我们公司6点下班，5:50送到的，只想说堵车能堵到这种程度？？你们送蛋糕的师傅连没有一句不好意思都没有！我真的失望。
9292,0,定的辣牛肉汤套餐，那么冷的天·两个小时才到，汤只剩下余温了·我也饿的不行了·太慢太慢太慢了！！！！味道感觉也太不咋地了·
9810,0,时间好久~
7960,0,口味比之前差多了！换厨师了吗？
9303,0,太差劲，等了92分钟居然还没送到，请问有没有职业道德，还讲不讲信誉！
10349,0,不错，希望下次能快一点
4723,0,买过这么多外卖第一次让我去楼下取的！还显得特别理所应当！一颗星给你都多！！！
8068,0,"一般,偏贵"
6630,0,"鸭蛋都没拨壳,什么情况,太无语了,头一次吃鸭黄肉丝粥附赠蛋壳的"
7750,0,东西很好吃啊很好吃，送餐真的很慢啊很慢
3347,1,"送餐很准时，包装太高大上了点。。。锡箔纸卷饼，牛皮纸袋打包,。来说说这个肘子卷饼，肥肉太多,我全挑出来了。。。味道还可以的,但感觉不像是肘子上的肉诶,皮蛋瘦肉粥很好喝,就是相比较其他家分量有点少"
8898,0,晚了快一个小时，太过分了吧
1462,1,这几天都在点，今儿给朋友点了几杯她们都赞不绝口！赞！
8934,0,油都溢出来了
7484,0,"吃出来一根头发丝,太恶心了,卷饼太油,都漏出来了"
9931,0,一般，很一般
3445,1,速度很快，很喜欢吃适合女生口味的
3319,1,很好，百度骑士师傅很好，很快速的送到，大赞
7403,0,饼很硬，也许是时间太久凉了。肘子肉也很硬，估计也是因为时间。
5171,0,辛苦送餐小哥了！菜量太小了~100多块钱都没有吃饱，鸭血小的都找不到，总之不值~
3440,1,还可以哦，下次会再来的
4072,0,干锅茶树菇和上次送来的不一样，有股臭味！
2849,1,评价晚了，袋子好高大上，东西也好吃，快递员态度也好，五星好评
8538,0,炸鸡沙拉太让人失望了，跟以前吃的大失水准。黏黏糊糊的特别难吃！薯条我又硬又干。可能是饭点的缘故？这次得点了三个，都不好吃。前几天你家不这样啊？
